X;Y
442;[ 1.14053516 -1.74812913]
443;[ 1.15188708 -1.76712733]
444;[ 1.16335634 -1.78641112]
445;[ 1.17494558 -1.80598599]
446;[ 1.18665755 -1.82585753]
447;[ 1.19849501 -1.84603148]
448;[ 1.21046084 -1.86651368]
449;[ 1.22255794 -1.88731011]
450;[ 1.23478931 -1.90842686]
451;[ 1.24715799 -1.92987016]
452;[ 1.2596671  -1.95164634]
453;[ 1.27231982 -1.97376189]
454;[ 1.28511941 -1.99622338]
455;[ 1.29806915 -2.01903751]
456;[ 1.31117242 -2.04221109]
457;[ 1.32443264 -2.06575106]
458;[ 1.33785329 -2.08966442]
459;[ 1.35143788 -2.1139583 ]
460;[ 1.36519    -2.13863989]
461;[ 1.37911326 -2.16371648]
462;[ 1.39321129 -2.18919541]
463;[ 1.40748778 -2.21508405]
464;[ 1.42194641 -2.24138984]
465;[ 1.43659088 -2.26812021]
466;[ 1.45142488 -2.29528258]
467;[ 1.4664521  -2.32288434]
468;[ 1.48167618 -2.35093283]
469;[ 1.49710072 -2.37943528]
470;[ 1.51272926 -2.40839881]
471;[ 1.52856524 -2.43783033]
472;[ 1.544612   -2.46773657]
473;[ 1.56087274 -2.49812396]
474;[ 1.57735047 -2.52899863]
475;[ 1.59404802 -2.56036628]
476;[ 1.61096796 -2.59223215]
477;[ 1.6281126  -2.62460094]
478;[ 1.64548389 -2.6574767 ]
479;[ 1.66308341 -2.69086272]
480;[ 1.68091229 -2.72476147]
481;[ 1.69897118 -2.7591744 ]
482;[ 1.71726012 -2.79410189]
483;[ 1.73577854 -2.82954303]
484;[ 1.75452509 -2.8654955 ]
485;[ 1.77349763 -2.90195541]
486;[ 1.79269309 -2.93891708]
487;[ 1.81210738 -2.97637284]
488;[ 1.83173527 -3.01431286]
489;[ 1.85157027 -3.05272487]
490;[ 1.87160453 -3.09159396]
491;[ 1.89182867 -3.13090234]
492;[ 1.91223167 -3.17062901]
493;[ 1.93280074 -3.2107496 ]
494;[ 1.95352113 -3.25123603]
495;[ 1.97437606 -3.29205628]
496;[ 1.99534654 -3.33317415]
497;[ 2.01641122 -3.37454897]
498;[ 2.03754633 -3.41613544]
499;[ 2.0587255  -3.45788338]
500;[ 2.07991971 -3.49973763]
501;[ 2.10109722 -3.5416379 ]
502;[ 2.12222351 -3.58351871]
503;[ 2.14326126 -3.62530945]
504;[ 2.1641704  -3.66693441]
505;[ 2.18490816 -3.70831299]
506;[ 2.20542918 -3.74935994]
507;[ 2.22568565 -3.7899857 ]
508;[ 2.24562756 -3.83009689]
509;[ 2.26520289 -3.86959683]
510;[ 2.28435798 -3.90838621]
511;[ 2.3030378  -3.94636382]
512;[ 2.32118641 -3.98342736]
513;[ 2.33874732 -4.01947432]
514;[ 2.35566395 -4.05440294]
515;[ 2.37188012 -4.08811314]
516;[ 2.38734045 -4.12050749]
517;[ 2.40199086 -4.15149215]
518;[ 2.41577898 -4.18097782]
519;[ 2.42865459 -4.20888055]
520;[ 2.44056995 -4.23512251]
521;[ 2.45148011 -4.25963267]
522;[ 2.46134321 -4.28234731]
523;[ 2.47012069 -4.30321053]
524;[ 2.47777739 -4.3221745 ]
525;[ 2.48428168 -4.33919966]
526;[ 2.48960545 -4.35425477]
527;[ 2.49372413 -4.36731687]
528;[ 2.49661654 -4.37837109]
529;[ 2.49826483 -4.3874104 ]
530;[ 2.4986543  -4.39443526]
531;[ 2.49777316 -4.39945325]
532;[ 2.4956124  -4.40247854]
533;[ 2.49216551 -4.40353145]
534;[ 2.48742823 -4.4026379 ]
535;[ 2.48139838 -4.3998289 ]
536;[ 2.47407554 -4.39513998]
537;[ 2.4654609  -4.38861071]
538;[ 2.45555703 -4.38028416]
539;[ 2.44436767 -4.37020642]
540;[ 2.43189757 -4.35842617]
541;[ 2.41815238 -4.34499421]
542;[ 2.40313844 -4.32996313]
543;[ 2.38686277 -4.31338691]
544;[ 2.36933294 -4.2953206 ]
545;[ 2.35055704 -4.27582007]
546;[ 2.33054362 -4.25494174]
547;[ 2.30930173 -4.23274235]
548;[ 2.28684089 -4.20927882]
549;[ 2.26317115 -4.184608  ]
550;[ 2.23830315 -4.15878665]
551;[ 2.21224811 -4.13187122]
552;[ 2.18501802 -4.10391781]
553;[ 2.15662563 -4.07498209]
554;[ 2.12708464 -4.04511925]
555;[ 2.0964097  -4.01438389]
556;[ 2.06461659 -3.98283003]
557;[ 2.03172232 -3.95051109]
558;[ 1.99774518 -3.91747977]
559;[ 1.9627049  -3.88378812]
560;[ 1.92662271 -3.84948743]
561;[ 1.88952141 -3.81462825]
562;[ 1.85142547 -3.77926032]
563;[ 1.81236105 -3.74343257]
564;[ 1.77235608 -3.70719303]
565;[ 1.73144022 -3.67058879]
566;[ 1.68964492 -3.63366598]
567;[ 1.64700336 -3.59646965]
568;[ 1.60355043 -3.55904377]
569;[ 1.55932266 -3.52143107]
570;[ 1.51435811 -3.48367304]
571;[ 1.46869634 -3.44580981]
572;[ 1.4223782  -3.40788005]
573;[ 1.37544577 -3.36992093]
574;[ 1.32794212 -3.33196798]
575;[ 1.27991121 -3.29405506]
576;[ 1.23139768 -3.25621422]
577;[ 1.18244665 -3.2184757 ]
578;[ 1.13310353 -3.18086778]
579;[ 1.08341385 -3.14341679]
580;[ 1.03342295 -3.10614703]
581;[ 0.9831759  -3.06908075]
