X;Y
397;[ 0.73693841 -1.15732045]
398;[ 0.74515473 -1.16806338]
399;[ 0.75342356 -1.17894767]
400;[ 0.76174577 -1.18997552]
401;[ 0.77012229 -1.20114919]
402;[ 0.77855403 -1.21247099]
403;[ 0.78704196 -1.22394326]
404;[ 0.79558706 -1.23556841]
405;[ 0.80419035 -1.2473489 ]
406;[ 0.81285287 -1.25928722]
407;[ 0.82157569 -1.27138594]
408;[ 0.83035992 -1.28364767]
409;[ 0.83920669 -1.29607508]
410;[ 0.84811717 -1.30867091]
411;[ 0.85709256 -1.32143795]
412;[ 0.8661341  -1.33437904]
413;[ 0.87524305 -1.34749711]
414;[ 0.88442071 -1.36079513]
415;[ 0.89366845 -1.37427616]
416;[ 0.90298762 -1.38794332]
417;[ 0.91237966 -1.4017998 ]
418;[ 0.92184602 -1.41584886]
419;[ 0.9313882  -1.43009384]
420;[ 0.94100774 -1.44453816]
421;[ 0.95070624 -1.45918531]
422;[ 0.96048531 -1.47403888]
423;[ 0.97034664 -1.48910253]
424;[ 0.98029195 -1.50438001]
425;[ 0.99032301 -1.51987514]
426;[ 1.00044164 -1.53559188]
427;[ 1.0106497  -1.55153423]
428;[ 1.02094913 -1.56770631]
429;[ 1.03134189 -1.58411234]
430;[ 1.04183001 -1.60075665]
431;[ 1.05241558 -1.61764364]
432;[ 1.06310074 -1.63477785]
433;[ 1.07388768 -1.65216391]
434;[ 1.08477866 -1.66980657]
435;[ 1.09577601 -1.68771067]
436;[ 1.1068821 -1.7058812]
437;[ 1.11809936 -1.72432325]
438;[ 1.12943032 -1.74304202]
439;[ 1.14087753 -1.76204284]
440;[ 1.15244364 -1.78133118]
441;[ 1.16413135 -1.8009126 ]
442;[ 1.17594343 -1.82079281]
443;[ 1.18788271 -1.84097766]
444;[ 1.1999521 -1.8614731]
445;[ 1.21215459 -1.88228522]
446;[ 1.22449321 -1.90342025]
447;[ 1.23697108 -1.92488453]
448;[ 1.24959138 -1.94668456]
449;[ 1.26235736 -1.96882694]
450;[ 1.27527235 -1.9913184 ]
451;[ 1.28833971 -2.01416581]
452;[ 1.3015629  -2.03737613]
453;[ 1.31494543 -2.06095647]
454;[ 1.32849086 -2.08491402]
455;[ 1.34220282 -2.10925609]
456;[ 1.35608497 -2.13399008]
457;[ 1.37014104 -2.15912347]
458;[ 1.38437477 -2.18466382]
459;[ 1.39878996 -2.21061873]
460;[ 1.41339042 -2.23699587]
461;[ 1.42817997 -2.2638029 ]
462;[ 1.44316244 -2.29104752]
463;[ 1.45834166 -2.31873737]
464;[ 1.47372141 -2.34688007]
465;[ 1.48930545 -2.37548313]
466;[ 1.50509747 -2.40455395]
467;[ 1.52110109 -2.43409977]
468;[ 1.5373198  -2.46412762]
469;[ 1.55375699 -2.49464426]
470;[ 1.57041585 -2.52565614]
471;[ 1.5872994 -2.5571693]
472;[ 1.60441041 -2.58918933]
473;[ 1.62175137 -2.62172128]
474;[ 1.63932445 -2.65476953]
475;[ 1.65713142 -2.68833775]
476;[ 1.67517364 -2.72242873]
477;[ 1.69345193 -2.75704429]
478;[ 1.71196657 -2.79218511]
479;[ 1.73071716 -2.82785063]
480;[ 1.74970257 -2.86403882]
481;[ 1.76892084 -2.90074606]
482;[ 1.78836907 -2.93796691]
483;[ 1.80804335 -2.97569392]
484;[ 1.82793857 -3.01391741]
485;[ 1.84804838 -3.05262521]
486;[ 1.86836501 -3.09180246]
487;[ 1.88887915 -3.13143129]
488;[ 1.9095798  -3.17149062]
489;[ 1.93045415 -3.21195581]
490;[ 1.95148739 -3.25279845]
491;[ 1.97266261 -3.29398605]
492;[ 1.99396063 -3.33548178]
493;[ 2.01535987 -3.37724422]
494;[ 2.0368362  -3.41922711]
495;[ 2.05836286 -3.46137917]
496;[ 2.07991035 -3.50364393]
497;[ 2.10144634 -3.5459596 ]
498;[ 2.12293566 -3.588259  ]
499;[ 2.14434024 -3.63046964]
500;[ 2.16561919 -3.67251372]
501;[ 2.18672882 -3.71430837]
502;[ 2.2076228  -3.75576588]
503;[ 2.22825229 -3.79679414]
504;[ 2.24856619 -3.83729705]
505;[ 2.26851138 -3.87717515]
506;[ 2.28803307 -3.9163263 ]
507;[ 2.30707516 -3.95464645]
508;[ 2.3255806 -3.9920305]
509;[ 2.34349194 -4.02837328]
510;[ 2.36075168 -4.06357047]
511;[ 2.37730282 -4.09751963]
512;[ 2.39308933 -4.13012123]
513;[ 2.40805662 -4.16127963]
514;[ 2.42215199 -4.19090401]
515;[ 2.43532505 -4.21890925]
516;[ 2.44752811 -4.24521673]
517;[ 2.45871648 -4.269755  ]
518;[ 2.46884874 -4.29246034]
519;[ 2.47788698 -4.31327717]
520;[ 2.48579688 -4.33215837]
521;[ 2.49254781 -4.34906541]
522;[ 2.49811285 -4.3639684 ]
523;[ 2.50246874 -4.37684598]
524;[ 2.50559574 -4.38768514]
525;[ 2.50747756 -4.3964809 ]
526;[ 2.50810109 -4.40323591]
527;[ 2.50745626 -4.40796006]
528;[ 2.50553576 -4.41066992]
529;[ 2.50233483 -4.41138824]
530;[ 2.49785094 -4.41014339]
531;[ 2.49208362 -4.4069688 ]
532;[ 2.48503416 -4.40190238]
533;[ 2.47670537 -4.39498602]
534;[ 2.46710137 -4.38626499]
535;[ 2.45622742 -4.37578752]
536;[ 2.44408967 -4.3636043 ]
537;[ 2.43069505 -4.34976802]
538;[ 2.41605115 -4.33433301]
539;[ 2.40016605 -4.3173549 ]
540;[ 2.3830483  -4.29889023]
541;[ 2.36470683 -4.27899623]
542;[ 2.3451509  -4.25773056]
543;[ 2.32439014 -4.23515107]
544;[ 2.30243448 -4.21131563]
545;[ 2.27929427 -4.18628197]
546;[ 2.25498025 -4.16010758]
547;[ 2.22950363 -4.13284954]
548;[ 2.2028762 -4.1045645]
549;[ 2.17511038 -4.07530854]
550;[ 2.14621931 -4.04513717]
551;[ 2.11621699 -4.01410527]
552;[ 2.08511835 -3.98226703]
553;[ 2.05293935 -3.94967593]
554;[ 2.01969713 -3.91638474]
555;[ 1.98541007 -3.88244544]
556;[ 1.95009789 -3.84790925]
557;[ 1.91378177 -3.8128266 ]
558;[ 1.87648437 -3.77724705]
559;[ 1.83822996 -3.74121931]
560;[ 1.7990444  -3.70479117]
561;[ 1.75895522 -3.66800949]
562;[ 1.71799162 -3.63092012]
563;[ 1.67618445 -3.59356785]
564;[ 1.63356623 -3.55599635]
565;[ 1.59017102 -3.5182481 ]
566;[ 1.54603447 -3.48036433]
567;[ 1.50119363 -3.44238493]
568;[ 1.45568692 -3.40434836]
569;[ 1.40955396 -3.36629158]
570;[ 1.36283546 -3.32824999]
571;[ 1.31557306 -3.2902573 ]
572;[ 1.26780917 -3.25234547]
573;[ 1.21958678 -3.21454468]
574;[ 1.1709493 -3.1768832]
575;[ 1.12194034 -3.13938736]
576;[ 1.07260353 -3.10208151]
577;[ 1.02298236 -3.06498797]
578;[ 0.97311992 -3.02812699]
579;[ 0.92305878 -2.99151678]
580;[ 0.87284078 -2.95517344]
581;[ 0.82250684 -2.91911105]
582;[ 0.77209682 -2.88334164]
583;[ 0.72164938 -2.84787524]
584;[ 0.67120181 -2.81271994]
585;[ 0.62078993 -2.77788197]
586;[ 0.57044794 -2.74336572]
587;[ 0.52020839 -2.70917389]
588;[ 0.47010202 -2.67530753]
589;[ 0.42015776 -2.64176615]
590;[ 0.37040263 -2.60854784]
591;[ 0.32086171 -2.57564937]
592;[ 0.27155814 -2.54306628]
593;[ 0.22251304 -2.51079302]
594;[ 0.17374561 -2.47882303]
595;[ 0.12527303 -2.44714888]
596;[ 0.07711055 -2.41576236]
597;[ 0.02927149 -2.38465457]
598;[-0.01823272 -2.35381603]
599;[-0.0653925 -2.3232368]
600;[-0.11220007 -2.29290652]
601;[-0.15864939 -2.26281452]
602;[-0.20473611 -2.23294989]
603;[-0.25045748 -2.20330153]
604;[-0.29581234 -2.17385827]
605;[-0.340801   -2.14460884]
606;[-0.38542517 -2.115542  ]
