X;Y
382;"[[4.34593406 2.17146703]
 [2.17146703 1.33      ]]"
383;"[[4.34160687 2.16930344]
 [2.16930344 1.33      ]]"
384;"[[4.3372154 2.1671077]
 [2.1671077 1.33     ]]"
385;"[[4.33275856 2.16487928]
 [2.16487928 1.33      ]]"
386;"[[4.32823522 2.16261761]
 [2.16261761 1.33      ]]"
387;"[[4.32364426 2.16032213]
 [2.16032213 1.33      ]]"
388;"[[4.31898451 2.15799225]
 [2.15799225 1.33      ]]"
389;"[[4.3142548 2.1556274]
 [2.1556274 1.33     ]]"
390;"[[4.30945392 2.15322696]
 [2.15322696 1.33      ]]"
391;"[[4.30458066 2.15079033]
 [2.15079033 1.33      ]]"
392;"[[4.29963377 2.14831689]
 [2.14831689 1.33      ]]"
393;"[[4.29461199 2.14580599]
 [2.14580599 1.33      ]]"
394;"[[4.28951401 2.14325701]
 [2.14325701 1.33      ]]"
395;"[[4.28433854 2.14066927]
 [2.14066927 1.33      ]]"
396;"[[4.27908422 2.13804211]
 [2.13804211 1.33      ]]"
397;"[[4.27374969 2.13537485]
 [2.13537485 1.33      ]]"
